gvkey,iid,datadate,tic,prccd
170617,01,2015-11-19,META,106.26000000
170617,01,2015-11-20,META,107.32000000
170617,01,2015-11-23,META,106.95000000
170617,01,2015-11-24,META,105.74000000
170617,01,2015-11-25,META,105.41000000
170617,01,2015-11-27,META,105.45000000
170617,01,2015-11-30,META,104.24000000
170617,01,2015-12-01,META,107.12000000
170617,01,2015-12-02,META,106.07000000
170617,01,2015-12-03,META,104.38000000
170617,01,2015-12-04,META,106.18000000
170617,01,2015-12-07,META,105.61000000
170617,01,2015-12-08,META,106.49000000
170617,01,2015-12-09,META,104.60000000
170617,01,2015-12-10,META,105.42000000
170617,01,2015-12-11,META,102.12000000
170617,01,2015-12-14,META,104.66000000
170617,01,2015-12-15,META,104.55000000
170617,01,2015-12-16,META,106.79000000
170617,01,2015-12-17,META,106.22000000
170617,01,2015-12-18,META,104.04000000
170617,01,2015-12-21,META,104.77000000
170617,01,2015-12-22,META,105.51000000
170617,01,2015-12-23,META,104.63000000
170617,01,2015-12-24,META,105.02000000
170617,01,2015-12-28,META,105.93000000
170617,01,2015-12-29,META,107.26000000
170617,01,2015-12-30,META,106.22000000
170617,01,2015-12-31,META,104.66000000
170617,01,2016-01-04,META,102.22000000
170617,01,2016-01-05,META,102.73000000
170617,01,2016-01-06,META,102.97000000
170617,01,2016-01-07,META,97.92000000
170617,01,2016-01-08,META,97.33000000
170617,01,2016-01-11,META,97.51000000
170617,01,2016-01-12,META,99.37000000
170617,01,2016-01-13,META,95.44000000
170617,01,2016-01-14,META,98.37000000
170617,01,2016-01-15,META,94.97000000
170617,01,2016-01-19,META,95.26000000
170617,01,2016-01-20,META,94.35000000
170617,01,2016-01-21,META,94.16000000
170617,01,2016-01-22,META,97.94000000
170617,01,2016-01-25,META,97.01000000
170617,01,2016-01-26,META,97.34000000
170617,01,2016-01-27,META,94.45000000
170617,01,2016-01-28,META,109.11000000
170617,01,2016-01-29,META,112.21000000
170617,01,2016-02-01,META,115.09000000
170617,01,2016-02-02,META,114.61000000
170617,01,2016-02-03,META,112.69000000
170617,01,2016-02-04,META,110.49000000
170617,01,2016-02-05,META,104.07000000
170617,01,2016-02-08,META,99.75000000
170617,01,2016-02-09,META,99.54000000
170617,01,2016-02-10,META,101.00000000
170617,01,2016-02-11,META,101.91000000
170617,01,2016-02-12,META,102.01000000
170617,01,2016-02-16,META,101.61000000
170617,01,2016-02-17,META,105.20000000
170617,01,2016-02-18,META,103.47000000
170617,01,2016-02-19,META,104.57000000
170617,01,2016-02-22,META,107.16000000
170617,01,2016-02-23,META,105.46000000
170617,01,2016-02-24,META,106.88000000
170617,01,2016-02-25,META,108.07000000
170617,01,2016-02-26,META,107.92000000
170617,01,2016-02-29,META,106.92000000
170617,01,2016-03-01,META,109.82000000
170617,01,2016-03-02,META,109.95000000
170617,01,2016-03-03,META,109.58000000
170617,01,2016-03-04,META,108.39000000
170617,01,2016-03-07,META,105.73000000
170617,01,2016-03-08,META,105.93000000
170617,01,2016-03-09,META,107.51000000
170617,01,2016-03-10,META,107.32000000
170617,01,2016-03-11,META,109.41000000
170617,01,2016-03-14,META,109.89000000
170617,01,2016-03-15,META,110.67000000
170617,01,2016-03-16,META,112.18000000
170617,01,2016-03-17,META,111.02000000
170617,01,2016-03-18,META,111.45000000
170617,01,2016-03-21,META,111.85000000
170617,01,2016-03-22,META,112.25000000
170617,01,2016-03-23,META,112.54000000
170617,01,2016-03-24,META,113.05000000
170617,01,2016-03-28,META,113.69000000
170617,01,2016-03-29,META,116.14000000
170617,01,2016-03-30,META,114.70000000
170617,01,2016-03-31,META,114.10000000
170617,01,2016-04-01,META,116.06000000
170617,01,2016-04-04,META,112.55000000
170617,01,2016-04-05,META,112.22000000
170617,01,2016-04-06,META,113.71000000
170617,01,2016-04-07,META,113.64000000
170617,01,2016-04-08,META,110.63000000
170617,01,2016-04-11,META,108.99000000
170617,01,2016-04-12,META,110.61000000
170617,01,2016-04-13,META,110.51000000
170617,01,2016-04-14,META,110.84000000
170617,01,2016-04-15,META,109.64000000
170617,01,2016-04-18,META,110.45000000
170617,01,2016-04-19,META,112.29000000
170617,01,2016-04-20,META,112.42000000
170617,01,2016-04-21,META,113.44000000
170617,01,2016-04-22,META,110.56000000
170617,01,2016-04-25,META,110.10000000
170617,01,2016-04-26,META,108.76000000
170617,01,2016-04-27,META,108.89000000
170617,01,2016-04-28,META,116.73000000
170617,01,2016-04-29,META,117.58000000
170617,01,2016-05-02,META,118.57000000
170617,01,2016-05-03,META,117.43000000
170617,01,2016-05-04,META,118.06000000
170617,01,2016-05-05,META,117.81000000
170617,01,2016-05-06,META,119.49000000
170617,01,2016-05-09,META,119.24000000
170617,01,2016-05-10,META,120.50000000
170617,01,2016-05-11,META,119.52000000
170617,01,2016-05-12,META,120.28000000
170617,01,2016-05-13,META,119.81000000
170617,01,2016-05-16,META,118.67000000
170617,01,2016-05-17,META,117.35000000
170617,01,2016-05-18,META,117.65000000
170617,01,2016-05-19,META,116.81000000
170617,01,2016-05-20,META,117.35000000
170617,01,2016-05-23,META,115.97000000
170617,01,2016-05-24,META,117.70000000
170617,01,2016-05-25,META,117.89000000
170617,01,2016-05-26,META,119.47000000
170617,01,2016-05-27,META,119.38000000
170617,01,2016-05-31,META,118.81000000
170617,01,2016-06-01,META,118.78000000
170617,01,2016-06-02,META,118.93000000
170617,01,2016-06-03,META,118.47000000
170617,01,2016-06-06,META,118.79000000
170617,01,2016-06-07,META,117.76000000
170617,01,2016-06-08,META,118.39000000
170617,01,2016-06-09,META,118.56000000
170617,01,2016-06-10,META,116.62000000
170617,01,2016-06-13,META,113.95000000
170617,01,2016-06-14,META,114.94000000
170617,01,2016-06-15,META,114.60000000
170617,01,2016-06-16,META,114.39000000
170617,01,2016-06-17,META,113.02000000
170617,01,2016-06-20,META,113.37000000
170617,01,2016-06-21,META,114.38000000
170617,01,2016-06-22,META,113.91000000
170617,01,2016-06-23,META,115.08000000
170617,01,2016-06-24,META,112.08000000
170617,01,2016-06-27,META,108.97000000
170617,01,2016-06-28,META,112.70000000
170617,01,2016-06-29,META,114.16000000
170617,01,2016-06-30,META,114.28000000
170617,01,2016-07-01,META,114.19000000
170617,01,2016-07-05,META,114.00000000
170617,01,2016-07-06,META,116.70000000
170617,01,2016-07-07,META,115.85000000
170617,01,2016-07-08,META,117.24000000
170617,01,2016-07-11,META,117.87000000
170617,01,2016-07-12,META,117.93000000
170617,01,2016-07-13,META,116.78000000
170617,01,2016-07-14,META,117.29000000
170617,01,2016-07-15,META,116.86000000
170617,01,2016-07-18,META,119.37000000
170617,01,2016-07-19,META,120.61000000
170617,01,2016-07-20,META,121.92000000
170617,01,2016-07-21,META,120.61000000
170617,01,2016-07-22,META,121.00000000
170617,01,2016-07-25,META,121.63000000
170617,01,2016-07-26,META,121.22000000
170617,01,2016-07-27,META,123.34000000
170617,01,2016-07-28,META,125.00000000
170617,01,2016-07-29,META,123.94000000
170617,01,2016-08-01,META,124.31000000
170617,01,2016-08-02,META,123.09000000
170617,01,2016-08-03,META,122.51000000
170617,01,2016-08-04,META,124.36000000
170617,01,2016-08-05,META,125.15000000
170617,01,2016-08-08,META,125.26000000
170617,01,2016-08-09,META,125.06000000
170617,01,2016-08-10,META,124.88000000
170617,01,2016-08-11,META,124.90000000
170617,01,2016-08-12,META,124.88000000
170617,01,2016-08-15,META,123.90000000
170617,01,2016-08-16,META,123.30000000
170617,01,2016-08-17,META,124.37000000
170617,01,2016-08-18,META,123.91000000
170617,01,2016-08-19,META,123.56000000
170617,01,2016-08-22,META,124.15000000
170617,01,2016-08-23,META,124.37000000
170617,01,2016-08-24,META,123.48000000
170617,01,2016-08-25,META,123.89000000
170617,01,2016-08-26,META,124.96000000
170617,01,2016-08-29,META,126.54000000
170617,01,2016-08-30,META,125.84000000
170617,01,2016-08-31,META,126.12000000
170617,01,2016-09-01,META,126.17000000
170617,01,2016-09-02,META,126.51000000
170617,01,2016-09-06,META,129.73000000
170617,01,2016-09-07,META,131.05000000
170617,01,2016-09-08,META,130.27000000
170617,01,2016-09-09,META,127.10000000
170617,01,2016-09-12,META,128.69000000
170617,01,2016-09-13,META,127.21000000
170617,01,2016-09-14,META,127.77000000
170617,01,2016-09-15,META,128.35000000
170617,01,2016-09-16,META,129.07000000
170617,01,2016-09-19,META,128.65000000
170617,01,2016-09-20,META,128.64000000
170617,01,2016-09-21,META,129.94000000
170617,01,2016-09-22,META,130.08000000
170617,01,2016-09-23,META,127.96000000
170617,01,2016-09-26,META,127.31000000
170617,01,2016-09-27,META,128.69000000
170617,01,2016-09-28,META,129.23000000
170617,01,2016-09-29,META,128.09000000
170617,01,2016-09-30,META,128.27000000
170617,01,2016-10-03,META,128.77000000
170617,01,2016-10-04,META,128.19000000
170617,01,2016-10-05,META,128.47000000
170617,01,2016-10-06,META,128.74000000
170617,01,2016-10-07,META,128.99000000
170617,01,2016-10-10,META,130.24000000
170617,01,2016-10-11,META,128.88000000
170617,01,2016-10-12,META,129.05000000
170617,01,2016-10-13,META,127.82000000
170617,01,2016-10-14,META,127.88000000
170617,01,2016-10-17,META,127.54000000
170617,01,2016-10-18,META,128.57000000
170617,01,2016-10-19,META,130.11000000
170617,01,2016-10-20,META,130.00000000
170617,01,2016-10-21,META,132.07000000
170617,01,2016-10-24,META,133.28000000
170617,01,2016-10-25,META,132.29000000
170617,01,2016-10-26,META,131.04000000
170617,01,2016-10-27,META,129.69000000
170617,01,2016-10-28,META,131.29000000
170617,01,2016-10-31,META,130.99000000
170617,01,2016-11-01,META,129.50000000
170617,01,2016-11-02,META,127.17000000
170617,01,2016-11-03,META,120.00000000
170617,01,2016-11-04,META,120.75000000
170617,01,2016-11-07,META,122.15000000
170617,01,2016-11-08,META,124.22000000
170617,01,2016-11-09,META,123.18000000
170617,01,2016-11-10,META,120.80000000
170617,01,2016-11-11,META,119.02000000
170617,01,2016-11-14,META,115.08000000
170617,01,2016-11-15,META,117.20000000
170617,01,2016-11-16,META,116.34000000
170617,01,2016-11-17,META,117.79000000
170617,01,2016-11-18,META,117.02000000
170617,01,2016-11-21,META,121.77000000
170617,01,2016-11-22,META,121.47000000
170617,01,2016-11-23,META,120.84000000
170617,01,2016-11-25,META,120.38000000
170617,01,2016-11-28,META,120.41000000
170617,01,2016-11-29,META,120.87000000
170617,01,2016-11-30,META,118.42000000
170617,01,2016-12-01,META,115.10000000
170617,01,2016-12-02,META,115.40000000
170617,01,2016-12-05,META,117.43000000
170617,01,2016-12-06,META,117.31000000
170617,01,2016-12-07,META,117.95000000
170617,01,2016-12-08,META,118.91000000
170617,01,2016-12-09,META,119.68000000
170617,01,2016-12-12,META,117.77000000
170617,01,2016-12-13,META,120.31000000
170617,01,2016-12-14,META,120.21000000
170617,01,2016-12-15,META,120.57000000
170617,01,2016-12-16,META,119.87000000
170617,01,2016-12-19,META,119.24000000
170617,01,2016-12-20,META,119.09000000
170617,01,2016-12-21,META,119.04000000
170617,01,2016-12-22,META,117.40000000
170617,01,2016-12-23,META,117.27000000
170617,01,2016-12-27,META,118.01000000
170617,01,2016-12-28,META,116.92000000
170617,01,2016-12-29,META,116.35000000
170617,01,2016-12-30,META,115.05000000
170617,01,2017-01-03,META,116.86000000
170617,01,2017-01-04,META,118.69000000
170617,01,2017-01-05,META,120.67000000
170617,01,2017-01-06,META,123.41000000
170617,01,2017-01-09,META,124.90000000
170617,01,2017-01-10,META,124.35000000
170617,01,2017-01-11,META,126.09000000
170617,01,2017-01-12,META,126.62000000
170617,01,2017-01-13,META,128.34000000
170617,01,2017-01-17,META,127.87000000
170617,01,2017-01-18,META,127.92000000
170617,01,2017-01-19,META,127.55000000
170617,01,2017-01-20,META,127.04000000
170617,01,2017-01-23,META,128.93000000
170617,01,2017-01-24,META,129.37000000
170617,01,2017-01-25,META,131.48000000
170617,01,2017-01-26,META,132.78000000
170617,01,2017-01-27,META,132.18000000
170617,01,2017-01-30,META,130.98000000
170617,01,2017-01-31,META,130.32000000
170617,01,2017-02-01,META,133.23000000
170617,01,2017-02-02,META,130.84000000
170617,01,2017-02-03,META,130.98000000
170617,01,2017-02-06,META,132.06000000
170617,01,2017-02-07,META,131.84000000
170617,01,2017-02-08,META,134.20000000
170617,01,2017-02-09,META,134.14000000
170617,01,2017-02-10,META,134.19000000
170617,01,2017-02-13,META,134.05000000
170617,01,2017-02-14,META,133.85000000
170617,01,2017-02-15,META,133.44000000
170617,01,2017-02-16,META,133.84000000
170617,01,2017-02-17,META,133.53000000
170617,01,2017-02-21,META,133.72000000
170617,01,2017-02-22,META,136.12000000
170617,01,2017-02-23,META,135.36000000
170617,01,2017-02-24,META,135.44000000
170617,01,2017-02-27,META,136.41000000
170617,01,2017-02-28,META,135.54000000
170617,01,2017-03-01,META,137.42000000
170617,01,2017-03-02,META,136.76000000
170617,01,2017-03-03,META,137.17000000
170617,01,2017-03-06,META,137.42000000
170617,01,2017-03-07,META,137.30000000
170617,01,2017-03-08,META,137.72000000
170617,01,2017-03-09,META,138.24000000
170617,01,2017-03-10,META,138.79000000
170617,01,2017-03-13,META,139.60000000
170617,01,2017-03-14,META,139.32000000
170617,01,2017-03-15,META,139.72000000
170617,01,2017-03-16,META,139.99000000
170617,01,2017-03-17,META,139.84000000
170617,01,2017-03-20,META,139.94000000
170617,01,2017-03-21,META,138.51000000
170617,01,2017-03-22,META,139.59000000
170617,01,2017-03-23,META,139.53000000
170617,01,2017-03-24,META,140.34000000
170617,01,2017-03-27,META,140.32000000
170617,01,2017-03-28,META,141.76000000
170617,01,2017-03-29,META,142.65000000
170617,01,2017-03-30,META,142.41000000
170617,01,2017-03-31,META,142.05000000
170617,01,2017-04-03,META,142.28000000
170617,01,2017-04-04,META,141.73000000
170617,01,2017-04-05,META,141.85000000
170617,01,2017-04-06,META,141.17000000
170617,01,2017-04-07,META,140.78000000
170617,01,2017-04-10,META,141.04000000
170617,01,2017-04-11,META,139.92000000
170617,01,2017-04-12,META,139.58000000
170617,01,2017-04-13,META,139.39000000
170617,01,2017-04-17,META,141.42000000
170617,01,2017-04-18,META,140.96000000
170617,01,2017-04-19,META,142.27000000
170617,01,2017-04-20,META,143.80000000
170617,01,2017-04-21,META,143.68000000
170617,01,2017-04-24,META,145.47000000
170617,01,2017-04-25,META,146.49000000
170617,01,2017-04-26,META,146.56000000
170617,01,2017-04-27,META,147.70000000
170617,01,2017-04-28,META,150.25000000
170617,01,2017-05-01,META,152.46000000
170617,01,2017-05-02,META,152.78000000
170617,01,2017-05-03,META,151.80000000
170617,01,2017-05-04,META,150.85000000
170617,01,2017-05-05,META,150.24000000
170617,01,2017-05-08,META,151.06000000
170617,01,2017-05-09,META,150.48000000
170617,01,2017-05-10,META,150.29000000
170617,01,2017-05-11,META,150.04000000
170617,01,2017-05-12,META,150.33000000
170617,01,2017-05-15,META,150.19000000
170617,01,2017-05-16,META,149.78000000
170617,01,2017-05-17,META,144.85000000
170617,01,2017-05-18,META,147.66000000
170617,01,2017-05-19,META,148.06000000
170617,01,2017-05-22,META,148.24000000
170617,01,2017-05-23,META,148.07000000
170617,01,2017-05-24,META,150.04000000
170617,01,2017-05-25,META,151.96000000
170617,01,2017-05-26,META,152.13000000
170617,01,2017-05-30,META,152.38000000
170617,01,2017-05-31,META,151.46000000
170617,01,2017-06-01,META,151.53000000
170617,01,2017-06-02,META,153.61000000
170617,01,2017-06-05,META,153.63000000
170617,01,2017-06-06,META,152.81000000
170617,01,2017-06-07,META,153.12000000
170617,01,2017-06-08,META,154.71000000
170617,01,2017-06-09,META,149.60000000
170617,01,2017-06-12,META,148.44000000
170617,01,2017-06-13,META,150.68000000
170617,01,2017-06-14,META,150.25000000
170617,01,2017-06-15,META,149.80000000
170617,01,2017-06-16,META,150.64000000
170617,01,2017-06-19,META,152.87000000
170617,01,2017-06-20,META,152.25000000
170617,01,2017-06-21,META,153.91000000
170617,01,2017-06-22,META,153.40000000
170617,01,2017-06-23,META,155.07000000
170617,01,2017-06-26,META,153.59000000
170617,01,2017-06-27,META,150.58000000
170617,01,2017-06-28,META,153.24000000
170617,01,2017-06-29,META,151.04000000
170617,01,2017-06-30,META,150.98000000
170617,01,2017-07-03,META,148.43000000
170617,01,2017-07-05,META,150.34000000
170617,01,2017-07-06,META,148.82000000
170617,01,2017-07-07,META,151.44000000
170617,01,2017-07-10,META,153.50000000
170617,01,2017-07-11,META,155.27000000
170617,01,2017-07-12,META,158.90000000
170617,01,2017-07-13,META,159.26000000
170617,01,2017-07-14,META,159.97000000
170617,01,2017-07-17,META,159.73000000
170617,01,2017-07-18,META,162.86000000
170617,01,2017-07-19,META,164.14000000
170617,01,2017-07-20,META,164.53000000
170617,01,2017-07-21,META,164.43000000
170617,01,2017-07-24,META,166.00000000
170617,01,2017-07-25,META,165.28000000
170617,01,2017-07-26,META,165.61000000
170617,01,2017-07-27,META,170.44000000
170617,01,2017-07-28,META,172.45000000
170617,01,2017-07-31,META,169.25000000
170617,01,2017-08-01,META,169.86000000
170617,01,2017-08-02,META,169.30000000
170617,01,2017-08-03,META,168.59000000
170617,01,2017-08-04,META,169.62000000
170617,01,2017-08-07,META,171.98000000
170617,01,2017-08-08,META,171.23000000
170617,01,2017-08-09,META,171.18000000
170617,01,2017-08-10,META,167.40000000
170617,01,2017-08-11,META,168.08000000
170617,01,2017-08-14,META,170.75000000
170617,01,2017-08-15,META,171.00000000
170617,01,2017-08-16,META,170.00000000
170617,01,2017-08-17,META,166.91000000
170617,01,2017-08-18,META,167.41000000
170617,01,2017-08-21,META,167.78000000
170617,01,2017-08-22,META,169.64000000
170617,01,2017-08-23,META,168.71000000
170617,01,2017-08-24,META,167.74000000
170617,01,2017-08-25,META,166.32000000
170617,01,2017-08-28,META,167.24000000
170617,01,2017-08-29,META,168.05000000
170617,01,2017-08-30,META,169.92000000
170617,01,2017-08-31,META,171.97000000
170617,01,2017-09-01,META,172.02000000
170617,01,2017-09-05,META,170.72000000
170617,01,2017-09-06,META,172.09000000
170617,01,2017-09-07,META,173.21000000
170617,01,2017-09-08,META,170.95000000
170617,01,2017-09-11,META,173.51000000
170617,01,2017-09-12,META,172.96000000
170617,01,2017-09-13,META,173.05000000
170617,01,2017-09-14,META,170.96000000
170617,01,2017-09-15,META,171.64000000
170617,01,2017-09-18,META,170.01000000
170617,01,2017-09-19,META,172.52000000
170617,01,2017-09-20,META,172.17000000
170617,01,2017-09-21,META,171.11000000
170617,01,2017-09-22,META,170.54000000
170617,01,2017-09-25,META,162.87000000
170617,01,2017-09-26,META,164.21000000
170617,01,2017-09-27,META,167.68000000
170617,01,2017-09-28,META,168.73000000
170617,01,2017-09-29,META,170.87000000
170617,01,2017-10-02,META,169.47000000
170617,01,2017-10-03,META,169.96000000
170617,01,2017-10-04,META,168.42000000
170617,01,2017-10-05,META,171.24000000
170617,01,2017-10-06,META,172.23000000
170617,01,2017-10-09,META,172.50000000
170617,01,2017-10-10,META,171.59000000
170617,01,2017-10-11,META,172.74000000
170617,01,2017-10-12,META,172.55000000
170617,01,2017-10-13,META,173.74000000
170617,01,2017-10-16,META,174.52000000
170617,01,2017-10-17,META,176.11000000
170617,01,2017-10-18,META,176.03000000
170617,01,2017-10-19,META,174.56000000
170617,01,2017-10-20,META,174.98000000
170617,01,2017-10-23,META,171.27000000
170617,01,2017-10-24,META,171.80000000
170617,01,2017-10-25,META,170.60000000
170617,01,2017-10-26,META,170.63000000
170617,01,2017-10-27,META,177.88000000
170617,01,2017-10-30,META,179.87000000
170617,01,2017-10-31,META,180.06000000
170617,01,2017-11-01,META,182.66000000
170617,01,2017-11-02,META,178.92000000
170617,01,2017-11-03,META,178.92000000
170617,01,2017-11-06,META,180.17000000
170617,01,2017-11-07,META,180.25000000
170617,01,2017-11-08,META,179.56000000
170617,01,2017-11-09,META,179.30000000
170617,01,2017-11-10,META,178.46000000
170617,01,2017-11-13,META,178.77000000
170617,01,2017-11-14,META,178.07000000
170617,01,2017-11-15,META,177.95000000
170617,01,2017-11-16,META,179.59000000
170617,01,2017-11-17,META,179.00000000
170617,01,2017-11-20,META,178.74000000
170617,01,2017-11-21,META,181.86000000
170617,01,2017-11-22,META,180.87000000
170617,01,2017-11-24,META,182.78000000
170617,01,2017-11-27,META,183.03000000
170617,01,2017-11-28,META,182.42000000
170617,01,2017-11-29,META,175.13000000
170617,01,2017-11-30,META,177.18000000
170617,01,2017-12-01,META,175.10000000
170617,01,2017-12-04,META,171.47000000
170617,01,2017-12-05,META,172.83000000
170617,01,2017-12-06,META,176.06000000
170617,01,2017-12-07,META,180.14000000
170617,01,2017-12-08,META,179.00000000
170617,01,2017-12-11,META,179.04000000
170617,01,2017-12-12,META,176.96000000
170617,01,2017-12-13,META,178.30000000
170617,01,2017-12-14,META,178.39000000
170617,01,2017-12-15,META,180.18000000
170617,01,2017-12-18,META,180.82000000
170617,01,2017-12-19,META,179.51000000
170617,01,2017-12-20,META,177.89000000
170617,01,2017-12-21,META,177.45000000
170617,01,2017-12-22,META,177.20000000
170617,01,2017-12-26,META,175.99000000
170617,01,2017-12-27,META,177.62000000
170617,01,2017-12-28,META,177.92000000
170617,01,2017-12-29,META,176.46000000
170617,01,2018-01-02,META,181.42000000
170617,01,2018-01-03,META,184.67000000
170617,01,2018-01-04,META,184.33000000
170617,01,2018-01-05,META,186.85000000
170617,01,2018-01-08,META,188.28000000
170617,01,2018-01-09,META,187.87000000
170617,01,2018-01-10,META,187.84000000
170617,01,2018-01-11,META,187.77000000
170617,01,2018-01-12,META,179.37000000
170617,01,2018-01-16,META,178.39000000
170617,01,2018-01-17,META,177.60000000
170617,01,2018-01-18,META,179.80000000
170617,01,2018-01-19,META,181.29000000
170617,01,2018-01-22,META,185.37000000
170617,01,2018-01-23,META,189.35000000
170617,01,2018-01-24,META,186.55000000
170617,01,2018-01-25,META,187.48000000
170617,01,2018-01-26,META,190.00000000
170617,01,2018-01-29,META,185.98000000
170617,01,2018-01-30,META,187.12000000
170617,01,2018-01-31,META,186.89000000
170617,01,2018-02-01,META,193.09000000
170617,01,2018-02-02,META,190.28000000
170617,01,2018-02-05,META,181.26000000
170617,01,2018-02-06,META,185.31000000
170617,01,2018-02-07,META,180.18000000
170617,01,2018-02-08,META,171.58000000
170617,01,2018-02-09,META,176.11000000
170617,01,2018-02-12,META,176.41000000
170617,01,2018-02-13,META,173.15000000
170617,01,2018-02-14,META,179.52000000
170617,01,2018-02-15,META,179.96000000
170617,01,2018-02-16,META,177.36000000
170617,01,2018-02-20,META,176.01000000
170617,01,2018-02-21,META,177.91000000
170617,01,2018-02-22,META,178.99000000
170617,01,2018-02-23,META,183.29000000
170617,01,2018-02-26,META,184.93000000
170617,01,2018-02-27,META,181.46000000
170617,01,2018-02-28,META,178.32000000
170617,01,2018-03-01,META,175.94000000
170617,01,2018-03-02,META,176.62000000
170617,01,2018-03-05,META,180.40000000
170617,01,2018-03-06,META,179.78000000
170617,01,2018-03-07,META,183.71000000
170617,01,2018-03-08,META,182.34000000
170617,01,2018-03-09,META,185.23000000
170617,01,2018-03-12,META,184.76000000
170617,01,2018-03-13,META,181.88000000
170617,01,2018-03-14,META,184.19000000
170617,01,2018-03-15,META,183.86000000
170617,01,2018-03-16,META,185.09000000
170617,01,2018-03-19,META,172.56000000
170617,01,2018-03-20,META,168.15000000
170617,01,2018-03-21,META,169.39000000
170617,01,2018-03-22,META,164.89000000
170617,01,2018-03-23,META,159.39000000
170617,01,2018-03-26,META,160.06000000
170617,01,2018-03-27,META,152.22000000
170617,01,2018-03-28,META,153.03000000
170617,01,2018-03-29,META,159.79000000
170617,01,2018-04-02,META,155.39000000
170617,01,2018-04-03,META,156.11000000
170617,01,2018-04-04,META,155.10000000
170617,01,2018-04-05,META,159.34000000
170617,01,2018-04-06,META,157.20000000
170617,01,2018-04-09,META,157.93000000
170617,01,2018-04-10,META,165.04000000
170617,01,2018-04-11,META,166.32000000
170617,01,2018-04-12,META,163.87000000
170617,01,2018-04-13,META,164.52000000
170617,01,2018-04-16,META,164.83000000
170617,01,2018-04-17,META,168.66000000
170617,01,2018-04-18,META,166.36000000
170617,01,2018-04-19,META,168.10000000
170617,01,2018-04-20,META,166.28000000
170617,01,2018-04-23,META,165.84000000
170617,01,2018-04-24,META,159.69000000
170617,01,2018-04-25,META,159.69000000
170617,01,2018-04-26,META,174.16000000
170617,01,2018-04-27,META,173.59000000
170617,01,2018-04-30,META,172.00000000
170617,01,2018-05-01,META,173.86000000
170617,01,2018-05-02,META,176.07000000
170617,01,2018-05-03,META,174.02000000
170617,01,2018-05-04,META,176.61000000
170617,01,2018-05-07,META,177.97000000
170617,01,2018-05-08,META,178.92000000
170617,01,2018-05-09,META,182.66000000
170617,01,2018-05-10,META,185.53000000
170617,01,2018-05-11,META,186.99000000
170617,01,2018-05-14,META,186.64000000
170617,01,2018-05-15,META,184.32000000
170617,01,2018-05-16,META,183.20000000
170617,01,2018-05-17,META,183.76000000
170617,01,2018-05-18,META,182.68000000
170617,01,2018-05-21,META,184.49000000
170617,01,2018-05-22,META,183.80000000
170617,01,2018-05-23,META,186.90000000
170617,01,2018-05-24,META,185.93000000
170617,01,2018-05-25,META,184.92000000
170617,01,2018-05-29,META,185.74000000
170617,01,2018-05-30,META,187.67000000
170617,01,2018-05-31,META,191.78000000
170617,01,2018-06-01,META,193.99000000
170617,01,2018-06-04,META,193.28000000
170617,01,2018-06-05,META,192.94000000
170617,01,2018-06-06,META,191.34000000
170617,01,2018-06-07,META,188.18000000
170617,01,2018-06-08,META,189.10000000
170617,01,2018-06-11,META,191.54000000
170617,01,2018-06-12,META,192.40000000
170617,01,2018-06-13,META,192.41000000
170617,01,2018-06-14,META,196.81000000
170617,01,2018-06-15,META,195.85000000
170617,01,2018-06-18,META,198.31000000
170617,01,2018-06-19,META,197.49000000
170617,01,2018-06-20,META,202.00000000
170617,01,2018-06-21,META,201.50000000
170617,01,2018-06-22,META,201.74000000
170617,01,2018-06-25,META,196.35000000
170617,01,2018-06-26,META,199.00000000
170617,01,2018-06-27,META,195.84000000
170617,01,2018-06-28,META,196.23000000
170617,01,2018-06-29,META,194.32000000
170617,01,2018-07-02,META,197.36000000
170617,01,2018-07-03,META,192.73000000
170617,01,2018-07-05,META,198.45000000
170617,01,2018-07-06,META,203.23000000
170617,01,2018-07-09,META,204.74000000
170617,01,2018-07-10,META,203.54000000
170617,01,2018-07-11,META,202.54000000
170617,01,2018-07-12,META,206.92000000
170617,01,2018-07-13,META,207.32000000
170617,01,2018-07-16,META,207.23000000
170617,01,2018-07-17,META,209.99000000
170617,01,2018-07-18,META,209.36000000
170617,01,2018-07-19,META,208.09000000
170617,01,2018-07-20,META,209.94000000
170617,01,2018-07-23,META,210.91000000
170617,01,2018-07-24,META,214.67000000
170617,01,2018-07-25,META,217.50000000
